Hospital_Name,Doctor,Department,Dr_image
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Hagen Thieme,Ophthalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Martin Durisin,"Otolaryngology, head, neck surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Thomas Tuting,Dermatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Aiden Haghikia,Neurology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Ibrahim Erol Sandalcioglu,Neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Jurgen Voges,Stereotactic neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Johann Steiner,Psychiatry,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,"Prof. Dr. med. Florian Junne, M.Sc.","Psychotherapy, psychotherapy",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Hans-Henning Flechtner,"Child, adolescent psychiatry",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Roland S. Croner,"General, transplant surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Zuhir Halloul,Vascular surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Dr. med. habil. Salmai Turial,"Pediatric surgery, traumatology, urology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Jens Wippermann,"Cardiac, thoracic surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Christoph H. Lohmann,Orthopedics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Manfred Infanger,"Plastic, aesthetic, hand surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Dr. med. Daniel Behme,Neuroradiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Maciej Pech,Radiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Michael Kreissl,Nuclear medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Dr. med. dent. Christian Zahl,"Oral, maxillofacial surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Atanas Ignatov Adresse,"Gynecology, obstetrics",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Dr. med. Carina Strecker,Reproductive medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Martin Schostak,"Urology, uro-oncology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr.med. Rudiger Christian Braun-Dullaeus,"Cardiology, angiology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Jens Schreiber,Pulmonology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Verena Keitel-Anselmino,"Gastroenterology, infectious diseases",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Dimitrios Mougiakakos,"Hematology, oncology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Peter R. Mertens,Internal medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Denis Schewe,Pediatrics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Otto-von-Guericke Magdeburg,Prof. Dr. med. Martin Zenker,Human genetics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2518%2Fclgxbvoij000l07rvfln94u8j.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Clemens Schafmayer,"Genera, thoracic, vascular, transplant surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,"Prof. Dr. med. Thomas Fuchsluger, FEBO, MHBA",Ophthalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Thomas Mittlmeier,"Accident, handб reconstructive surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Stefanie Marzheuser,Pediatric surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. habil. Thomas M. Freiman,Neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Holger S. Willenberg,Endocrinology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. habil. Bernd Gerber,Gynecology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Georg Lamprecht,Gastroenterology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Robert Mlynski,"Otolaryngology, head, neck surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Christian Junghanss,"Hematology, oncology, palliative care",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Steffen Emmert,Dermatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Pascal M. Dohmen,Cardiac surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Huseyin Ince,Cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. dent. habil. Franka Stahl,Orthodontics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Manfred Ballmann,Pediatrics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. dent. Bernhard Frerich,"Oral, maxillofacial, plastic surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Alexander Storch,Neurology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Bernd Joachim Krause,Nuclear medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. habil. Wolfram Mittelmeier,Orthopedics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Johann Christian Virchow,Pulmonology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. phil. Johannes Thome,"Psychiatry, psychothepary",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Guido Hildebrandt,Radiotherapy,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Micha Lobermann,"Tropical medicine, infectious diseases",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Oliver Hakenberg,Urology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. dent. Peter Ottl,"Dentistry, oral, maxillofacial surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Prof. Dr. med. Steffen Mitzner,Nephrology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,Dr. med. Steffi Kreuzfeld,Sports medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
University Hospital Rostock,"Prof. Dr. med. Marc-Andre Weber, M.Sc.","Interventional radiology, neuroradiology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F2564%2Fclh4hoosg001v07pe83ct3km5.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Ido Wolf,Oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. Avi Gadoth,Neurology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Nidal Muhanna,"ENT, head, neck surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Guy Lahat,General surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Anat Loewenstein,Ophthalmology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Amir Sternheim,Orthopedic oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Yoav Barnea,"Plastic, aesthetic, reconstructive surgery",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Ofer Yossefovitz,Urology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Yanai Ben Gal,Cardiothoracic surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Jonathan Roth,Neurosurgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Amal Khoury,Orthopedics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. Michael Peer,Thoracic surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. Basheer Sheick-Yousif,Vascular surgery,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. David Hagin,"Allergology, immunology",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Oren Shibolet,Gastroenterology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Irit Avivi,Hematology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. Doron Schwartz,Nephrology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Ori Elkayam,Rheumatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Riva Tauman,Sleep medicine,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Shmuel Banai,Cardiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Eli Sprecher,Dermatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Yona Greenman,Endocrinology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Hagit Baris-Feldman,Genetics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Ronen Ben-Ami,Infectious diseases,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. Amir Bar-Shai,Pulmonology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. Dan Turner,AIDS center,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Foad Azem,"Fertility, IVF",https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Ishai Levin,Gynecology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Dror Mandel,Neonatology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Yariv Yogev,Obstetrics,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Prof. Dr. Dan Grisaru,Gynecological oncology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
Ichilov Sourasky Medical Centre Tel Aviv,Dr. Tali Jonash-Kimhi,Neuroradiology,https://airomedical.com/_next/image?url=https%3A%2F%2Fstorage.airomedical.com%2Fimages%2Fdoctors%2F1816%2Fclemjqjar000308pn29k067li.jpg&w=100&q=100
